anariko:x:1:8:Aan Nariko:/home/anariko:/bin/bash
arae:x:400:45:Ashlee Rae:/home/arae:/bin/bash
axanto:x:401:50:Ashleigh Xanto:/home/axanto:/bin/bash
aallyson:x:402:41:Ashley Allyson:/home/aallyson:/bin/ksh
ahawa:x:403:44:Ashlie Hawa:/home/ahawa:/bin/tcsh
aamia:x:404:44:Ashling Amia:/home/aamia:/bin/tcsh
avatusia:x:405:48:Ashlyn Vatusia:/home/avatusia:/bin/tcsh
atimothy:x:406:50:Ashtin Timothy:/home/atimothy:/bin/tcsh
asasami:x:407:41:Ashton Sasami:/home/asasami:/bin/bash
amelvin:x:408:47:Ashtyn Melvin:/home/amelvin:/bin/bash
acorinna:x:409:50:Asia Corinna:/home/acorinna:/bin/ksh
akarma:x:410:48:Asis Karma:/home/akarma:/bin/tcsh
asydney:x:411:44:Asli Sydney:/home2/asydney:/bin/tcsh
astesha:x:412:48:Asnee Stesha:/home/astesha:/bin/tcsh
ataryn:x:413:43:Aspen Taryn:/home/ataryn:/bin/tcsh
aschyler:x:414:47:Asta Schyler:/home2/aschyler:/bin/bash
akari:x:415:50:Asthore Kari:/home2/akari:/bin/bash
aevie:x:416:44:Astin Evie:/home2/aevie:/bin/ksh
araleigh:x:417:51:Astra Raleigh:/home2/araleigh:/bin/tcsh
abuzz:x:418:51:Astrid Buzz:/home2/abuzz:/bin/tcsh
ababette:x:419:42:Atalo Babette:/home2/ababette:/bin/tcsh
aacacia:x:420:44:Athalia Acacia:/home2/aacacia:/bin/tcsh
acreight:x:421:47:Athena Creighton:/home2/acreighton:/bin/tcsh
awyman:x:422:44:Atira Wyman:/home2/awyman:/bin/tcsh
acallum:x:423:51:Atlas Callum:/home2/acallum:/bin/tcsh
aedward:x:424:45:Atreyu Edward:/home2/aedward:/bin/tcsh
akia:x:425:49:Atticus Kia:/home2/akia:/bin/tcsh
adarlene:x:426:49:Attylaka Darlene:/home2/adarlene:/bin/tcsh
areann:x:427:45:Auberta Reann:/home2/areann:/bin/bash
asargent:x:428:43:Aubrey Sargent:/home2/asargent:/bin/bash
aarielle:x:429:50:Aubrianna Arielle:/home2/aarielle:/bin/ksh
alan:x:430:43:Audi Lan:/home2/alan:/bin/tcsh
abidelia:x:431:49:Audra Bidelia:/home/abidelia:/bin/tcsh
alisette:x:432:50:Audrey Lisette:/home/alisette:/bin/bash
aazuka:x:433:47:August Azuka:/home/aazuka:/bin/bash
akeaira:x:434:51:Augustin Keaira:/home/akeaira:/bin/ksh
amarcy:x:435:46:Augustus Marcy:/home/amarcy:/bin/bash
aalberta:x:436:47:Auhna Alberta:/home/aalberta:/bin/bash
ahollace:x:437:50:Aulii Hollace:/home/ahollace:/bin/ksh
averonic:x:438:52:Aure Veronica:/home/averonica:/bin/tcsh
acleo:x:439:52:Aurelia Cleo:/home/acleo:/bin/tcsh
alynna:x:440:48:Aurora Lynna:/home/alynna:/bin/tcsh
ajack:x:441:49:Aurorette Jack:/home/ajack:/bin/tcsh
aanneke:x:442:53:Austin Anneke:/home/aanneke:/bin/bash
ayahto:x:443:47:Autumn Yahto:/home/ayahto:/bin/bash
asema:x:444:47:Ava Sema:/home/asema:/bin/ksh
atacita:x:445:46:Avalie Tacita:/home/atacita:/bin/tcsh
ajewlana:x:446:52:Avalon Jewlana:/home/ajewlana:/bin/tcsh
abriar:x:447:53:Avel Briar:/home/abriar:/bin/tcsh
achelsea:x:448:54:Aveline Chelsea:/home/achelsea:/bin/tcsh
alouis:x:449:49:Avery Louis:/home/alouis:/bin/bash
apatienc:x:450:55:Avi Patience:/home/apatience:/bin/bash
anorm:x:451:47:Avianna Norm:/home/anorm:/bin/ksh
aeulalia:x:452:47:Avis Eulalia:/home/aeulalia:/bin/tcsh
anonnie:x:453:49:Avital Nonnie:/home/anonnie:/bin/tcsh
asheena:x:454:50:Aviv Sheena:/home/asheena:/bin/tcsh
alixue:x:455:52:Aviva Lixue:/home/alixue:/bin/tcsh
aosanna:x:456:46:Avongara Osanna:/home/aosanna:/bin/bash
amadelia:x:457:48:Axel Madelia:/home/amadelia:/bin/bash
agarrett:x:458:50:Axelle Garrett:/home/agarrett:/bin/ksh
aleata:x:459:48:Aya Leata:/home/aleata:/bin/tcsh
amilo:x:460:52:Ayame Milo:/home/amilo:/bin/tcsh
ahestia:x:461:54:Ayanna Hestia:/home/ahestia:/bin/tcsh
amignon:x:462:52:Ayeka Mignon:/home/amignon:/bin/tcsh
acybil:x:463:50:Ayla Cybil:/home/acybil:/bin/bash
azenon:x:464:47:Aylieah Zenon:/home/azenon:/bin/bash
amilly:x:465:53:Aylira Milly:/home/amilly:/bin/ksh
arussom:x:466:52:Ayoka Russom:/home/arussom:/bin/tcsh
aagatha:x:467:54:Aysha Agatha:/home/aagatha:/bin/tcsh
aalex:x:468:56:Azana Alex:/home/aalex:/bin/tcsh
aphilo:x:469:54:Aziza Philo:/home/aphilo:/bin/tcsh
acreola:x:470:50:Azize Creola:/home/acreola:/bin/bash
acaesar:x:471:48:Azra Caesar:/home/acaesar:/bin/bash
anen:x:472:49:Azriel Nen:/home/anen:/bin/ksh
arhett:x:473:55:Azuka Rhett:/home/arhett:/bin/tcsh
abetty:x:474:53:Azura Betty:/home/abetty:/bin/tcsh
akoren:x:475:53:Azza Koren:/home/akoren:/bin/tcsh
bcleatus:x:476:53:Baba Cleatus:/home/bcleatus:/bin/tcsh
barmina:x:477:53:Babette Armina:/home/barmina:/bin/bash
bcelina:x:478:55:Bagley Celina:/home/bcelina:/bin/bash
bglen:x:479:49:Bahari Glen:/home/bglen:/bin/ksh
bchardon:x:480:52:Bailey Chardonnay:/home/bchardonnay:/bin/tcsh
bteagan:x:481:54:Baird Teagan:/home/bteagan:/bin/tcsh
bandre:x:482:48:Bairn Andre:/home/bandre:/bin/tcsh
bjustise:x:483:51:Bakula Justise:/home/bjustise:/bin/tcsh
bbrandie:x:484:50:Ballard Brandie:/home/bbrandie:/bin/bash
bjadyn:x:485:51:Balthasar Jadyn:/home/bjadyn:/bin/bash
bleneva:x:486:56:Balu Leneva:/home/bleneva:/bin/ksh
bshawn:x:487:52:Bambi Shawn:/home/bshawn:/bin/tcsh
bziven:x:488:56:Banji Ziven:/home/bziven:/bin/tcsh
binoke:x:489:52:Barake Inoke:/home/binoke:/bin/tcsh
bthea:x:490:53:Barb Thea:/home/bthea:/bin/tcsh
bcherlin:x:491:53:Barbara Cherlin:/home/bcherlin:/bin/bash
bfergal:x:492:51:Barbie Fergal:/home/bfergal:/bin/bash
barty:x:493:53:Barclay Arty:/home/barty:/bin/ksh
bhasad:x:494:52:Bari Hasad:/home/bhasad:/bin/tcsh
bfabrizi:x:495:55:Barke Fabrizio:/home/bfabrizio:/bin/tcsh
bone:x:496:54:Barnabas One:/home/bone:/bin/tcsh
bnorton:x:497:57:Barnard Norton:/home/bnorton:/bin/tcsh
bshifra:x:498:57:Barney Shifra:/home/bshifra:/bin/bash
belda:x:499:57:Barny Elda:/home/belda:/bin/bash
bjosephi:x:500:51:Barr Josephine:/home/bjosephine:/bin/ksh
blovette:x:501:53:Barran Lovette:/home/blovette:/bin/tcsh
bisao:x:502:59:Barrett Isao:/home/bisao:/bin/tcsh
bmonroe:x:503:53:Barretta Monroe:/home/bmonroe:/bin/tcsh
bglennis:x:504:54:Barry Glennis:/home/bglennis:/bin/tcsh
bkolton:x:505:57:Bart Kolton:/home/bkolton:/bin/bash
bnikkos:x:506:54:Barth Nikkos:/home/bnikkos:/bin/bash
blauren:x:507:55:Bartholemew Lauren:/home/blauren:/bin/ksh
bbernie:x:508:57:Barto Bernie:/home/bbernie:/bin/tcsh
bsigrid:x:509:60:Barton Sigrid:/home/bsigrid:/bin/tcsh
bitalia:x:510:59:Baruch Italia:/home/bitalia:/bin/tcsh
becho:x:511:57:Bary Echo:/home/becho:/bin/tcsh
bedric:x:512:51:Bash Edric:/home/bedric:/bin/bash
byvon:x:513:53:Basil Yvon:/home/byvon:/bin/bash
bdoane:x:514:54:Basiliso Doane:/home/bdoane:/bin/ksh
bhilaire:x:515:53:Bast Hilaire:/home/bhilaire:/bin/tcsh
bikenna:x:516:56:Bastien Ikenna:/home/bikenna:/bin/tcsh
bflint:x:517:58:Baxter Flint:/home/bflint:/bin/tcsh
bphilyra:x:518:55:Bayard Philyra:/home/bphilyra:/bin/tcsh
btresure:x:519:54:Bayen Tresure:/home/btresure:/bin/bash
bombler:x:520:60:Baylee Ombler:/home/bombler:/bin/bash
bminako:x:521:56:Bayo Minako:/home/bminako:/bin/ksh
bballard:x:522:62:Bea Ballard:/home/bballard:/bin/tcsh
bletitia:x:523:61:Beata Letitia:/home/bletitia:/bin/tcsh
bdino:x:524:59:Beate Dino:/home/bdino:/bin/tcsh
bzan:x:525:58:Beatrice Zan:/home/bzan:/bin/tcsh
bsid:x:526:59:Beatriz Sid:/home/bsid:/bin/bash
bkellie:x:527:60:Beau Kellie:/home/bkellie:/bin/bash
bnessa:x:528:62:Beauregard Nessa:/home/bnessa:/bin/ksh
bdarren:x:529:57:Bebe Darren:/home/bdarren:/bin/tcsh
bprice:x:530:59:Bebhin Price:/home/bprice:/bin/tcsh
bmora:x:531:58:Becca Mora:/home/bmora:/bin/tcsh
brin:x:532:60:Beck Rin:/home/brin:/bin/tcsh
bcera:x:533:62:Becka Cera:/home1/bcera:/bin/bash
bflorama:x:534:57:Becky Floramaria:/home1/bfloramaria:/bin/bash
bcaelan:x:535:58:Bel Caelan:/home1/bcaelan:/bin/ksh
bcontavi:x:536:62:Bela Contavious:/home1/bcontavious:/bin/tcsh
bacadia:x:537:57:Belay Acadia:/home1/bacadia:/bin/tcsh
bcontess:x:538:60:Belden Contessa:/home1/bcontessa:/bin/tcsh
beternit:x:539:57:Belen Eternity:/home1/beternity:/bin/tcsh
bhija:x:540:63:Belinda Hija:/home1/bhija:/bin/bash
bmarc:x:541:63:Belita Marc:/home1/bmarc:/bin/bash
blin:x:542:55:Bell Lin:/home1/blin:/bin/ksh
bminako:x:543:60:Bella Minako:/home1/bminako:/bin/tcsh
blyre:x:544:62:Belle Lyre:/home1/blyre:/bin/tcsh
bgainell:x:545:57:Bellini Gainell:/home1/bgainell:/bin/tcsh
blindsay:x:546:56:Ben Lindsay:/home1/blindsay:/bin/tcsh
bkiral:x:547:62:Bena Kiral:/home1/bkiral:/bin/bash
bmickey:x:548:63:Benard Mickey:/home1/bmickey:/bin/bash
bseymour:x:549:58:Benedict&benedicta Seymour:/home1/bseymour:/bin/ksh
bjanelle:x:550:64:Benen Janelle:/home1/bjanelle:/bin/tcsh
bgram:x:551:59:Benita Gram:/home/bgram:/bin/tcsh
babel:x:552:61:Benjamin Abel:/home/babel:/bin/tcsh
bklania:x:553:63:Benjy Klania:/home/bklania:/bin/tcsh
bjenike:x:554:56:Bennett Jenike:/home/bjenike:/bin/bash
bdoctor:x:555:64:Benny Doctor:/home/bdoctor:/bin/bash
bkeon:x:556:61:Benson Keon:/home/bkeon:/bin/ksh
beliza:x:557:64:Berdine Eliza:/home/beliza:/bin/tcsh
bpalma:x:558:64:Berg Palma:/home/bpalma:/bin/tcsh
bnya:x:559:61:Berke Nya:/home/bnya:/bin/tcsh
bailish:x:560:66:Bern Ailish:/home/bailish:/bin/tcsh
bkeitaro:x:561:57:Bernadette Keitaro:/home/bkeitaro:/bin/bash
bhaben:x:562:57:Bernadine Haben:/home2/bhaben:/bin/bash
bruza:x:563:57:Bernard Ruza:/home2/bruza:/bin/ksh
bchaylse:x:564:60:Berne Chaylse:/home2/bchaylse:/bin/tcsh
bnarma:x:565:62:Bernice Narma:/home2/bnarma:/bin/tcsh
bkandice:x:566:60:Bernie Kandice:/home2/bkandice:/bin/tcsh
bgueneve:x:567:65:Berny Guenevere:/home2/bguenevere:/bin/tcsh
bdalena:x:568:63:Bert Dalena:/home2/bdalena:/bin/bash
bmoniqua:x:569:64:Bertha Moniqua:/home2/bmoniqua:/bin/bash
bmirella:x:570:58:Bertille Mirella:/home2/bmirella:/bin/ksh
bbranden:x:571:64:Beryl Branden:/home2/bbranden:/bin/tcsh
bdove:x:572:61:Bess Dove:/home2/bdove:/bin/tcsh
bparisa:x:573:66:Bessie Parisa:/home2/bparisa:/bin/tcsh
bervin:x:574:65:Beth Ervin:/home2/bervin:/bin/tcsh
bgwendol:x:575:58:Bethan Gwendolyn:/home2/bgwendolyn:/bin/bash
bmaggie:x:576:64:Bethany Maggie:/home2/bmaggie:/bin/bash
bhaylee:x:577:67:Betsy Haylee:/home2/bhaylee:/bin/ksh
bstanisl:x:578:58:Bette Stanislaw:/home2/bstanislaw:/bin/tcsh
bdeka:x:579:60:Bettina Deka:/home2/bdeka:/bin/tcsh
bcullen:x:580:62:Betty Cullen:/home2/bcullen:/bin/tcsh
belyssa:x:581:66:Beulah Elyssa:/home2/belyssa:/bin/tcsh
bbikita:x:582:62:Bevan Bikita:/home2/bbikita:/bin/bash
bcyle:x:583:63:Beverly Cyle:/home2/bcyle:/bin/bash
bfiorenz:x:584:62:Bevis Fiorenza:/home1/bfiorenza:/bin/ksh
blawrenc:x:585:60:Beyla Lawrencia:/home1/blawrencia:/bin/tcsh
byestin:x:586:63:Biana Yestin:/home1/byestin:/bin/tcsh
bgardner:x:587:63:Bianca Gardner:/home1/bgardner:/bin/tcsh
bgaylord:x:588:64:Bibiane Gaylord:/home1/bgaylord:/bin/tcsh
bnyoka:x:589:60:Bidelia Nyoka:/home1/bnyoka:/bin/bash
balima:x:590:65:Bikita Alima:/home1/balima:/bin/bash
bgordy:x:591:69:Bilen Gordy:/home1/bgordy:/bin/ksh
bolympia:x:592:66:Bill Olympia:/home1/bolympia:/bin/tcsh
btrinity:x:593:61:Billy Trinity:/home1/btrinity:/bin/tcsh
bcayla:x:594:60:Bin Cayla:/home1/bcayla:/bin/tcsh
bissay:x:595:61:Bina Issay:/home1/bissay:/bin/tcsh
bmallory:x:596:64:Bing Mallory:/home1/bmallory:/bin/bash
bmaureen:x:597:69:Bingham Maureen:/home1/bmaureen:/bin/bash
braeanne:x:598:69:Birch Raeanne:/home1/braeanne:/bin/ksh
bgamal:x:599:65:Bisbee Gamal:/home1/bgamal:/bin/tcsh
bruss:x:600:62:Bishop Russ:/home/bruss:/bin/tcsh
bvashni:x:601:66:Biton Vashni:/home/bvashni:/bin/tcsh
bjorrin:x:602:63:Bjorn Jorrin:/home/bjorrin:/bin/tcsh
bmadge:x:603:63:Blade Madge:/home/bmadge:/bin/bash
bcray:x:604:70:Blaine Cray:/home/bcray:/bin/bash
bpascha:x:605:67:Blair Pascha:/home/bpascha:/bin/ksh
bverdi:x:606:66:Blaise Verdi:/home/bverdi:/bin/tcsh
brick:x:607:68:Blake Rick:/home/brick:/bin/tcsh
bbilen:x:608:65:Blanche Bilen:/home/bbilen:/bin/tcsh
bgarren:x:609:69:Blaze Garren:/home/bgarren:/bin/tcsh
badelaid:x:610:65:Blenda Adelaide:/home/badelaide:/bin/bash
bshanna:x:611:69:Blinda Shanna:/home/bshanna:/bin/bash
bmarlo:x:612:62:Bliss Marlo:/home/bmarlo:/bin/ksh
bmika:x:613:67:Blithe Mika:/home/bmika:/bin/tcsh
baltagra:x:614:67:Blodwyn Altagrace:/home/baltagrace:/bin/tcsh
bjuanita:x:615:64:Blossom Juanita:/home/bjuanita:/bin/tcsh
bchristi:x:616:67:Blum Christian:/home/bchristian:/bin/tcsh
badli:x:617:68:Bluma Adli:/home/badli:/bin/bash
bfelimy:x:618:64:Bly Felimy:/home/bfelimy:/bin/bash
bkoren:x:619:71:Blythe Koren:/home/bkoren:/bin/ksh
bdiondra:x:620:63:Bo Diondra:/home/bdiondra:/bin/tcsh
bstillma:x:621:72:Boaz Stillman:/home/bstillman:/bin/tcsh
bspring:x:622:64:Bob Spring:/home/bspring:/bin/tcsh
bkelila:x:623:68:Bodee Kelila:/home/bkelila:/bin/tcsh
brigg:x:624:63:Bona Rigg:/home/brigg:/bin/bash
bleneva:x:625:63:Bonaventure Leneva:/home/bleneva:/bin/bash
bjamal:x:626:68:Bond Jamal:/home/bjamal:/bin/ksh
btiere:x:627:72:Bonita Tiere:/home/btiere:/bin/tcsh
bchandle:x:628:70:Bonna Chandler:/home/bchandler:/bin/tcsh
bclancy:x:629:69:Bonnie Clancy:/home/bclancy:/bin/tcsh
bderora:x:630:69:Bono Derora:/home/bderora:/bin/tcsh
bwilson:x:631:65:Boone Wilson:/home/bwilson:/bin/bash
bmimi:x:632:70:Boris Mimi:/home/bmimi:/bin/bash
bdacey:x:633:64:Botarea Dacey:/home/bdacey:/bin/ksh
basher:x:634:65:Bowen Asher:/home/basher:/bin/tcsh
bhawa:x:635:71:Bowie Hawa:/home/bhawa:/bin/tcsh
bkaria:x:636:65:Boyd Karia:/home/bkaria:/bin/tcsh
badora:x:637:66:Bracha Adora:/home/badora:/bin/tcsh
bnellie:x:638:65:Brad Nellie:/home/bnellie:/bin/bash
bbenny:x:639:69:Bradden Benny:/home/bbenny:/bin/bash
bgil:x:640:68:Braden Gil:/home/bgil:/bin/ksh
bdavida:x:641:68:Bradford Davida:/home/bdavida:/bin/tcsh
buriah:x:642:66:Bradley Uriah:/home/buriah:/bin/tcsh
bkefira:x:643:70:Brady Kefira:/home/bkefira:/bin/tcsh
bstan:x:644:66:Braeden Stan:/home/bstan:/bin/tcsh
bkiho:x:645:66:Braima Kiho:/home/bkiho:/bin/bash
bkachina:x:646:68:Bran Kachina:/home/bkachina:/bin/bash
balize:x:647:69:Brand Alize:/home/balize:/bin/ksh
balphons:x:648:75:Brandee Alphonse:/home/balphonse:/bin/tcsh
brach:x:649:73:Branden Rach:/home/brach:/bin/tcsh
bleneva:x:650:70:Brandi Leneva:/home/bleneva:/bin/tcsh
bsadie:x:651:72:Brandie Sadie:/home1/bsadie:/bin/tcsh
bmeghan:x:652:69:Brandon Meghan:/home1/bmeghan:/bin/bash
bugo:x:653:73:Brandy Ugo:/home1/bugo:/bin/bash
bsatin:x:654:70:Branellan Satin:/home1/bsatin:/bin/ksh
bjacinta:x:655:75:Brant Jacinta:/home1/bjacinta:/bin/tcsh
bkaspar:x:656:70:Braxton Kaspar:/home1/bkaspar:/bin/tcsh
bdeon:x:657:66:Brayden Deon:/home1/bdeon:/bin/tcsh
bshirley:x:658:67:Brazil Shirley:/home1/bshirley:/bin/tcsh
bcelia:x:659:69:Breanna Celia:/home1/bcelia:/bin/bash
bvarae:x:660:73:Breckin Varae:/home1/bvarae:/bin/bash
baugusti:x:661:75:Brede Augustin:/home1/baugustin:/bin/ksh
bmillie:x:662:71:Bree Millie:/home1/bmillie:/bin/tcsh
bbonnie:x:663:72:Brein Bonnie:/home1/bbonnie:/bin/tcsh
bsamia:x:664:72:Brend Samia:/home1/bsamia:/bin/tcsh
boral:x:665:67:Brenda Oral:/home1/boral:/bin/tcsh
bkellsie:x:666:72:Brendan Kellsie:/home1/bkellsie:/bin/bash
belliott:x:667:74:Brenden Elliott:/home1/belliott:/bin/bash
bdulce:x:668:70:Brendon Dulce:/home1/bdulce:/bin/ksh
bchelsey:x:669:70:Brenna Chelsey:/home1/bchelsey:/bin/tcsh
bhedva:x:670:69:Brennan Hedva:/home1/bhedva:/bin/tcsh
bmarcia:x:671:76:Brennon Marcia:/home1/bmarcia:/bin/tcsh
bhorace:x:672:68:Brent Horace:/home1/bhorace:/bin/tcsh
bsharis:x:673:77:Brett Sharis:/home1/bsharis:/bin/bash
bmarion:x:674:71:Brewster Marion:/home/bmarion:/bin/bash
bdolores:x:675:75:Brian Dolores:/home/bdolores:/bin/ksh
bgarth:x:676:69:Briana Garth:/home/bgarth:/bin/tcsh
bmakalo:x:677:76:Brianna Makalo:/home/bmakalo:/bin/tcsh
bsadira:x:678:77:Brianne Sadira:/home/bsadira:/bin/tcsh
bterrenc:x:679:69:Briar Terrence:/home/bterrence:/bin/tcsh
bgoldy:x:680:70:Brice Goldy:/home/bgoldy:/bin/bash
bgiza:x:681:73:Brick Giza:/home/bgiza:/bin/bash
bnoxolo:x:682:77:Bridget Noxolo:/home/bnoxolo:/bin/ksh
bklaus:x:683:72:Bridgit Klaus:/home/bklaus:/bin/tcsh
bryker:x:684:73:Brie Ryker:/home/bryker:/bin/tcsh
blael:x:685:76:Brielle Lael:/home/blael:/bin/tcsh
bjorge:x:686:75:Brier Jorge:/home/bjorge:/bin/tcsh
beliora:x:687:70:Brigham Eliora:/home/beliora:/bin/bash
bplennie:x:688:74:Brighton Plennie:/home/bplennie:/bin/bash
berma:x:689:70:Brigit Erma:/home/berma:/bin/ksh
bjennife:x:690:76:Brigitte Jennifer:/home/bjennifer:/bin/tcsh
bdarrion:x:691:72:Brilane Darrion:/home/bdarrion:/bin/tcsh
btemima:x:692:77:Brilliant Temima:/home/btemima:/bin/tcsh
bmargari:x:693:75:Brin Margarita:/home/bmargarita:/bin/tcsh
bganit:x:694:75:Brina Ganit:/home/bganit:/bin/bash
bnya:x:695:79:Brinkley Nya:/home/bnya:/bin/bash
bforrest:x:696:70:Brinly Forrest:/home/bforrest:/bin/ksh
bgerodi:x:697:75:Brit Gerodi:/home/bgerodi:/bin/tcsh
byosefu:x:698:79:Brita Yosefu:/home/byosefu:/bin/tcsh
bluke:x:699:74:Britain Luke:/home/bluke:/bin/tcsh
bkole:x:700:75:Britannia Kole:/home/bkole:/bin/tcsh
btamma:x:701:73:Britany Tamma:/home/btamma:/bin/bash
bnorina:x:702:75:Britt Norina:/home/bnorina:/bin/bash
bjanina:x:703:79:Britt-marie Janina:/home/bjanina:/bin/ksh
boral:x:704:74:Brittani Oral:/home/boral:/bin/tcsh
bshane:x:705:73:Britannia Shane:/home/bshane:/bin/tcsh
bcorban:x:706:79:Brittany Corban:/home/bcorban:/bin/tcsh
bly:x:707:74:Brittnee&brittney Ly:/home/bly:/bin/tcsh
bjason:x:708:79:Brock Jason:/home/bjason:/bin/bash
bzulema:x:709:77:Brody Zulema:/home/bzulema:/bin/bash
bkat:x:710:76:Bron Kat:/home/bkat:/bin/ksh
breed:x:711:76:Brondyn Reed:/home/breed:/bin/tcsh
btaifa:x:712:73:Brone Taifa:/home/btaifa:/bin/tcsh
bchilton:x:713:76:Bronson Chilton:/home/bchilton:/bin/tcsh
bsadie:x:714:73:Bronwen Sadie:/home/bsadie:/bin/tcsh
bnavarro:x:715:76:Brooke Navarro:/home/bnavarro:/bin/bash
bdarrius:x:716:77:Brooklyn Darrius:/home/bdarrius:/bin/bash
breth:x:717:78:Brooks Reth:/home/breth:/bin/ksh
bkeena:x:718:76:Bruce Keena:/home/bkeena:/bin/tcsh
bkia:x:719:77:Bruno Kia:/home/bkia:/bin/tcsh
barlen:x:720:72:Bryan Arlen:/home/barlen:/bin/tcsh
bjewlana:x:721:80:Bryanne Jewlana:/home/bjewlana:/bin/tcsh
bolinda:x:722:73:Bryant Olinda:/home/bolinda:/bin/bash
bwesley:x:723:72:Bryce Wesley:/home/bwesley:/bin/bash
baltagra:x:724:81:Brygid Altagrace:/home/baltagrace:/bin/ksh
bloura:x:725:78:Brynn Loura:/home/bloura:/bin/tcsh
bcoligny:x:726:78:Bryony Coligny:/home/bcoligny:/bin/tcsh
bgranvil:x:727:78:Bryton Granville:/home/bgranville:/bin/tcsh
btitan:x:728:77:Buck Titan:/home/btitan:/bin/tcsh
bchavi:x:729:79:Bud Chavi:/home/bchavi:/bin/bash
bjun:x:730:82:Buddy Jun:/home/bjun:/bin/bash
bverne:x:731:79:Buffi Verne:/home2/bverne:/bin/ksh
blundy:x:732:77:Buffy Lundy:/home2/blundy:/bin/tcsh
bcassidy:x:733:75:Buford Cassidy:/home2/bcassidy:/bin/tcsh
bhaley:x:734:82:Bunny Haley:/home2/bhaley:/bin/tcsh
berv:x:735:79:Burdette Erv:/home2/berv:/bin/tcsh
bkurt:x:736:79:Burke Kurt:/home2/bkurt:/bin/bash
baysha:x:737:82:Burlak Aysha:/home2/baysha:/bin/bash
bidalee:x:738:80:Burt Idalee:/home2/bidalee:/bin/ksh
bvaleda:x:739:79:Burton Valeda:/home2/bvaleda:/bin/tcsh
baylieah:x:740:74:Butterfly Aylieah:/home2/baylieah:/bin/tcsh
bstavros:x:741:74:Buzz Stavros:/home2/bstavros:/bin/tcsh
bokalik:x:742:84:Byrd Okalik:/home2/bokalik:/bin/tcsh
bkenadia:x:743:75:Byron Kenadia:/home2/bkenadia:/bin/bash
clobo:x:744:77:Cade Lobo:/home2/clobo:/bin/bash
camiel:x:745:80:Cadee Amiel:/home2/camiel:/bin/ksh
ccharo:x:746:75:Caden Charo:/home2/ccharo:/bin/tcsh
crenny:x:747:78:Cadence Renny:/home2/crenny:/bin/tcsh
cschyler:x:748:80:Cady Schyler:/home2/cschyler:/bin/tcsh
cmikkel:x:749:83:Cael Mikkel:/home2/cmikkel:/bin/tcsh
celias:x:750:76:Caelan Elias:/home2/celias:/bin/bash
ctaran:x:751:81:Caeley Taran:/home2/ctaran:/bin/bash
caulii:x:752:83:Caesar Aulii:/home/caulii:/bin/ksh
ckristin:x:753:77:Cai Kristine:/home/ckristine:/bin/tcsh
charry:x:754:80:Cailean Harry:/home/charry:/bin/tcsh
cbradfor:x:755:79:Caimile Bradford:/home/cbradford:/bin/tcsh
caustin:x:756:80:Cain Austin:/home/caustin:/bin/tcsh
cazize:x:757:84:Caine Azize:/home/cazize:/bin/bash
cziv:x:758:85:Caique Ziv:/home/cziv:/bin/bash
czavad:x:759:84:Cairbre Zavad:/home/czavad:/bin/ksh
crenate:x:760:83:Cairo Renate:/home/crenate:/bin/tcsh
cymir:x:761:81:Cais Ymir:/home/cymir:/bin/tcsh
culf:x:762:81:Caitlin Ulf:/home/culf:/bin/tcsh
cglynnis:x:763:83:Caitlyn Glynnis:/home/cglynnis:/bin/tcsh
cmontana:x:764:78:Cal Montana:/home/cmontana:/bin/bash
cscarlet:x:765:78:Cala Scarlet:/home/cscarlet:/bin/bash
cchelsia:x:766:84:Calais Chelsia:/home/cchelsia:/bin/ksh
ccheyenn:x:767:84:Calandra Cheyenne:/home/ccheyenne:/bin/tcsh
cthomasi:x:768:86:Calantha Thomasina:/home/cthomasina:/bin/tcsh
clivvy:x:769:82:Calder Livvy:/home/clivvy:/bin/tcsh
cbikita:x:770:82:Cale Bikita:/home/cbikita:/bin/tcsh
czanna:x:771:78:Caleah Zanna:/home/czanna:/bin/bash
cvisola:x:772:78:Caleb Visola:/home/cvisola:/bin/bash
cgianina:x:773:86:Caley Gianina:/home/cgianina:/bin/ksh
ckathari:x:774:78:Calhoun Katharine:/home/ckatharine:/bin/tcsh
ckorina:x:775:87:Calix Korina:/home/ckorina:/bin/tcsh
chollye:x:776:81:Calixte Hollye:/home/chollye:/bin/tcsh
ccharla:x:777:81:Calla Charla:/home/ccharla:/bin/tcsh
cer:x:778:83:Callia Er:/home/cer:/bin/bash
ccyril:x:779:87:Calliope Cyril:/home/ccyril:/bin/bash
cgautier:x:780:80:Callista Gautier:/home/cgautier:/bin/ksh
clisette:x:781:81:Callum Lisette:/home/clisette:/bin/tcsh
cmatt:x:782:84:Calvin Matt:/home/cmatt:/bin/tcsh
cjace:x:783:86:Calvine Jace:/home/cjace:/bin/tcsh
carthur:x:784:79:Calypso Arthur:/home/carthur:/bin/tcsh
ckurt:x:785:79:Cam Kurt:/home/ckurt:/bin/bash
canja:x:786:87:Cambria Anja:/home/canja:/bin/bash
cnasha:x:787:80:Camden Nasha:/home/cnasha:/bin/ksh
cbritann:x:788:80:Camdyn Britannia:/home/cbritannia:/bin/tcsh
clyannie:x:789:82:Cameron Lyannie:/home/clyannie:/bin/tcsh
cmortime:x:790:88:Camilla Mortimer:/home/cmortimer:/bin/tcsh
ctheodor:x:791:83:Camille Theodora:/home/ctheodora:/bin/tcsh
